  420    0.972479E-18    0.515275E-19    0.292756E-20    0.617059E-18    0.128746E-19    0.443278E-18    0.515275E-19    0.824374E-18    0.391291E-19    0.623044E-18    0.337509E-19    0.147889E-16    0.292756E-20    0.391291E-19    0.537574E-18    0.348037E-19    0.542246E-18    0.213874E-18    0.617059E-18    0.623044E-18    0.348037E-19    0.229048E-17    0.104920E-18    0.648211E-17    0.128746E-19    0.337509E-19    0.542246E-18    0.104920E-18    0.590853E-18    0.222020E-18    0.443278E-18    0.147889E-16    0.213874E-18    0.648211E-17    0.222020E-18    0.105810E-17
  440    0.792303E-18    0.155067E-19    0.309883E-20    0.488046E-18    0.113900E-19    0.298000E-18    0.155067E-19    0.597996E-18    0.356976E-19    0.476872E-18    0.332618E-19    0.121272E-16    0.309883E-20    0.356976E-19    0.445243E-18    0.327919E-19    0.449701E-18    0.190780E-18    0.488046E-18    0.476872E-18    0.327919E-19    0.181916E-17    0.988308E-19    0.490145E-17    0.113900E-19    0.332618E-19    0.449701E-18    0.988308E-19    0.491435E-18    0.199625E-18    0.298000E-18    0.121272E-16    0.190780E-18    0.490145E-17    0.199625E-18    0.884322E-18
  460    0.651606E-18   -0.636820E-20    0.299475E-20    0.390752E-18    0.103393E-19    0.211609E-18   -0.636820E-20    0.441011E-18    0.325752E-19    0.368403E-18    0.337963E-19    0.100777E-16    0.299475E-20    0.325752E-19    0.371735E-18    0.299111E-19    0.375903E-18    0.171024E-18    0.390752E-18    0.368403E-18    0.299111E-19    0.149519E-17    0.962073E-19    0.388414E-17    0.103393E-19    0.337963E-19    0.375903E-18    0.962073E-19    0.412354E-18    0.179621E-18    0.211609E-18    0.100777E-16    0.171024E-18    0.388414E-17    0.179621E-18    0.745835E-18
  480    0.542017E-18   -0.166929E-19    0.268059E-20    0.318288E-18    0.956752E-20    0.169872E-18   -0.166929E-19    0.336952E-18    0.296420E-19    0.288351E-18    0.342439E-19    0.848984E-17    0.268059E-20    0.296420E-19    0.312706E-18    0.265455E-19    0.316333E-18    0.154216E-18    0.318288E-18    0.288351E-18    0.265455E-19    0.127447E-17    0.951318E-19    0.326597E-17    0.956752E-20    0.342439E-19    0.316333E-18    0.951318E-19    0.348485E-18    0.162504E-18    0.169872E-18    0.848984E-17    0.154216E-18    0.326597E-17    0.162504E-18    0.634132E-18
  500    0.455463E-18   -0.184344E-19    0.223452E-20    0.263969E-18    0.894817E-20    0.158041E-18   -0.184344E-19    0.271601E-18    0.268040E-19    0.229452E-18    0.340447E-19    0.724671E-17    0.223452E-20    0.268040E-19    0.264957E-18    0.229609E-19    0.267830E-18    0.139076E-18    0.263969E-18    0.229452E-18    0.229609E-19    0.112132E-17    0.945299E-19    0.291660E-17    0.894817E-20    0.340447E-19    0.267830E-18    0.945299E-19    0.296417E-18    0.147421E-18    0.158041E-18    0.724671E-17    0.139076E-18    0.291660E-17    0.147421E-18    0.543044E-18
  520    0.387575E-18   -0.143096E-19    0.173318E-20    0.223955E-18    0.842222E-20    0.163751E-18   -0.143096E-19    0.234346E-18    0.241014E-19    0.186988E-18    0.330696E-19    0.625988E-17    0.173318E-20    0.241014E-19    0.226047E-18    0.193466E-19    0.228210E-18    0.125547E-18    0.223955E-18    0.186988E-18    0.193466E-19    0.101362E-17    0.936447E-19    0.274434E-17    0.842222E-20    0.330696E-19    0.228210E-18    0.936447E-19    0.253765E-18    0.134129E-18    0.163751E-18    0.625988E-17    0.125547E-18    0.274434E-17    0.134129E-18    0.467882E-18
  540    0.333936E-18   -0.677169E-20    0.124117E-20    0.194784E-18    0.791169E-20    0.176277E-18   -0.677169E-20    0.216305E-18    0.215563E-19    0.157805E-18    0.312887E-19    0.546010E-17    0.124117E-20    0.215563E-19    0.194127E-18    0.158244E-19    0.195674E-18    0.113148E-18    0.194784E-18    0.157805E-18    0.158244E-19    0.933691E-18    0.919309E-19    0.267375E-17    0.791169E-20    0.312887E-19    0.195674E-18    0.919309E-19    0.218424E-18    0.122455E-18    0.176277E-18    0.546010E-17    0.113148E-18    0.267375E-17    0.122455E-18    0.405009E-18
  560    0.290969E-18    0.209067E-20    0.806376E-21    0.173776E-18    0.737233E-20    0.188309E-18    0.209067E-20    0.210126E-18    0.192110E-19    0.139665E-18    0.288564E-19    0.479637E-17    0.806376E-21    0.192110E-19    0.167771E-18    0.125525E-19    0.168830E-18    0.101781E-18    0.173776E-18    0.139665E-18    0.125525E-19    0.868602E-18    0.889054E-19    0.264211E-17    0.737233E-20    0.288564E-19    0.168830E-18    0.889054E-19    0.188798E-18    0.111757E-18    0.188309E-18    0.479637E-17    0.101781E-18    0.264211E-17    0.111757E-18    0.351922E-18
  580    0.255514E-18    0.105402E-19    0.458663E-21    0.158294E-18    0.677249E-20    0.194678E-18    0.105402E-19    0.209413E-18    0.171105E-19    0.130114E-18    0.259615E-19    0.423275E-17    0.458663E-21    0.171105E-19    0.145858E-18    0.970497E-20    0.146533E-18    0.913299E-19    0.158294E-18    0.130114E-18    0.970497E-20    0.809136E-18    0.843036E-19    0.260469E-17    0.677249E-20    0.259615E-19    0.146533E-18    0.843036E-19    0.163714E-18    0.101995E-18    0.194678E-18    0.423275E-17    0.913299E-19    0.260469E-17    0.101995E-18    0.306618E-18
  600    0.225665E-18    0.172977E-19    0.216564E-21    0.146465E-18    0.613540E-20    0.192830E-18    0.172977E-19    0.208940E-18    0.152872E-19    0.126265E-18    0.228487E-19    0.374275E-17    0.216564E-21    0.152872E-19    0.127511E-18    0.746446E-20    0.127885E-18    0.818696E-19    0.146465E-18    0.126265E-18    0.746446E-20    0.749439E-18    0.782655E-19    0.252400E-17    0.613540E-20    0.228487E-19    0.127885E-18    0.782655E-19    0.142402E-18    0.927197E-19    0.192830E-18    0.374275E-17    0.818696E-19    0.252400E-17    0.927197E-19    0.267663E-18
