  700    0.126441E-18    0.491770E-19   -0.202038E-19    0.237714E-18   -0.129050E-18   -0.622993E-18    0.491770E-19    0.670946E-18    0.334919E-18    0.340633E-18    0.320846E-18   -0.729376E-16   -0.202038E-19    0.334919E-18    0.235698E-18   -0.700015E-21    0.246831E-18    0.228111E-18    0.237714E-18    0.340633E-18   -0.700015E-21    0.286238E-18   -0.207055E-18   -0.174452E-16   -0.129050E-18    0.320846E-18    0.246831E-18   -0.207055E-18    0.265491E-18    0.207069E-18   -0.622993E-18   -0.729376E-16    0.228111E-18   -0.174452E-16    0.207069E-18    0.538825E-18
  720    0.510136E-19    0.131764E-18   -0.368452E-20    0.241288E-18   -0.933111E-19   -0.281359E-18    0.131764E-18    0.389501E-18    0.288420E-18    0.433017E-18    0.344987E-18   -0.662942E-16   -0.368452E-20    0.288420E-18    0.228565E-18    0.549226E-19    0.241620E-18    0.196062E-18    0.241288E-18    0.433017E-18    0.549226E-19    0.702368E-18   -0.636094E-19   -0.152362E-16   -0.933111E-19    0.344987E-18    0.241620E-18   -0.636094E-19    0.251354E-18    0.151828E-18   -0.281359E-18   -0.662942E-16    0.196062E-18   -0.152362E-16    0.151828E-18    0.445034E-18
  740    0.294083E-20    0.160252E-18    0.708652E-20    0.234021E-18   -0.544349E-19   -0.686035E-19    0.160252E-18    0.192788E-18    0.246769E-18    0.435018E-18    0.361882E-18   -0.607748E-16    0.708652E-20    0.246769E-18    0.223898E-18    0.901960E-19    0.239875E-18    0.166611E-18    0.234021E-18    0.435018E-18    0.901960E-19    0.842708E-18    0.107675E-18   -0.139715E-16   -0.544349E-19    0.361882E-18    0.239875E-18    0.107675E-18    0.246005E-18    0.104880E-18   -0.686035E-19   -0.607748E-16    0.166611E-18   -0.139715E-16    0.104880E-18    0.368864E-18
  760   -0.193459E-19    0.151613E-18    0.123547E-19    0.213719E-18   -0.173719E-19    0.575205E-19    0.151613E-18    0.906479E-19    0.213040E-18    0.417514E-18    0.365918E-18   -0.562619E-16    0.123547E-19    0.213040E-18    0.221306E-18    0.107524E-18    0.243087E-18    0.143692E-18    0.213719E-18    0.417514E-18    0.107524E-18    0.797701E-18    0.262083E-18   -0.137206E-16   -0.173719E-19    0.365918E-18    0.243087E-18    0.262083E-18    0.253671E-18    0.750456E-19    0.575205E-19   -0.562619E-16    0.143692E-18   -0.137206E-16    0.750456E-19    0.305969E-18
  780   -0.269017E-19    0.115527E-18    0.115084E-19    0.173270E-18    0.811182E-20    0.110473E-18    0.115527E-18    0.752136E-19    0.190246E-18    0.413846E-18    0.358554E-18   -0.526652E-16    0.115084E-19    0.190246E-18    0.217714E-18    0.104431E-18    0.247105E-18    0.122831E-18    0.173270E-18    0.413846E-18    0.104431E-18    0.700952E-18    0.378739E-18   -0.137176E-16    0.811182E-20    0.358554E-18    0.247105E-18    0.378739E-18    0.261986E-18    0.546124E-19    0.110473E-18   -0.526652E-16    0.122831E-18   -0.137176E-16    0.546124E-19    0.254484E-18
  800   -0.229454E-19    0.674612E-19    0.594922E-20    0.129960E-18    0.240931E-19    0.125657E-18    0.674612E-19    0.123326E-18    0.179482E-18    0.371892E-18    0.347181E-18   -0.496147E-16    0.594922E-20    0.179482E-18    0.215183E-18    0.831953E-19    0.250418E-18    0.103888E-18    0.129960E-18    0.371892E-18    0.831953E-19    0.597792E-18    0.432091E-18   -0.133681E-16    0.240931E-19    0.347181E-18    0.250418E-18    0.432091E-18    0.269003E-18    0.415567E-19    0.125657E-18   -0.496147E-16    0.103888E-18   -0.133681E-16    0.415567E-19    0.211921E-18
  820   -0.168513E-19    0.134227E-19   -0.260897E-20    0.913730E-19    0.261444E-19    0.135259E-18    0.134227E-19    0.203117E-18    0.177334E-18    0.280633E-18    0.332680E-18   -0.463513E-16   -0.260897E-20    0.177334E-18    0.212709E-18    0.548285E-19    0.251819E-18    0.860745E-19    0.913730E-19    0.280633E-18    0.548285E-19    0.510225E-18    0.445462E-18   -0.128367E-16    0.261444E-19    0.332680E-18    0.251819E-18    0.445462E-18    0.272477E-18    0.325571E-19    0.135259E-18   -0.463513E-16    0.860745E-19   -0.128367E-16    0.325571E-19    0.176048E-18
  840   -0.124891E-19   -0.321430E-19   -0.122319E-19    0.785113E-19    0.187948E-19    0.136548E-18   -0.321430E-19    0.281544E-18    0.181282E-18    0.168799E-18    0.320505E-18   -0.424170E-16   -0.122319E-19    0.181282E-18    0.208563E-18    0.280403E-19    0.249470E-18    0.690085E-19    0.785113E-19    0.168799E-18    0.280403E-19    0.439119E-18    0.443222E-18   -0.125605E-16    0.187948E-19    0.320505E-18    0.249470E-18    0.443222E-18    0.272704E-18    0.249503E-19    0.136548E-18   -0.424170E-16    0.690085E-19   -0.125605E-16    0.249503E-19    0.146071E-18
  860   -0.117812E-19   -0.679854E-19   -0.198158E-19    0.756257E-19    0.420929E-20    0.153265E-18   -0.679854E-19    0.335768E-18    0.186704E-18    0.622135E-19    0.300758E-18   -0.382181E-16   -0.198158E-19    0.186704E-18    0.203299E-18    0.316485E-20    0.241905E-18    0.530927E-19    0.756257E-19    0.622135E-19    0.316485E-20    0.417489E-18    0.433392E-18   -0.122863E-16    0.420929E-20    0.300758E-18    0.241905E-18    0.433392E-18    0.271620E-18    0.175848E-19    0.153265E-18   -0.382181E-16    0.530927E-19   -0.122863E-16    0.175848E-19    0.120948E-18
  880   -0.158263E-19   -0.866369E-19   -0.244397E-19    0.771752E-19   -0.138879E-19    0.168765E-18   -0.866369E-19    0.352058E-18    0.191402E-18   -0.253974E-19    0.280393E-18   -0.340391E-16   -0.244397E-19    0.191402E-18    0.200620E-18   -0.175304E-19    0.230555E-18    0.402204E-19    0.771752E-19   -0.253974E-19   -0.175304E-19    0.438054E-18    0.397250E-18   -0.120053E-16   -0.138879E-19    0.280393E-18    0.230555E-18    0.397250E-18    0.267246E-18    0.110238E-19    0.168765E-18   -0.340391E-16    0.402204E-19   -0.120053E-16    0.110238E-19    0.994680E-19
