  460    0.592146E-18    0.231046E-19    0.137189E-20    0.439746E-18    0.651040E-20    0.804466E-19    0.231046E-19    0.451472E-18    0.283022E-19    0.385536E-18    0.278713E-19    0.864508E-17    0.137189E-20    0.283022E-19    0.370450E-18    0.224338E-19    0.373500E-18    0.171300E-18    0.439746E-18    0.385536E-18    0.224338E-19    0.180105E-17    0.692453E-19    0.280896E-17    0.651040E-20    0.278713E-19    0.373500E-18    0.692453E-19    0.411410E-18    0.179186E-18    0.804466E-19    0.864508E-17    0.171300E-18    0.280896E-17    0.179186E-18    0.746448E-18
  480    0.495194E-18    0.136696E-19    0.121464E-20    0.361561E-18    0.585200E-20    0.642939E-19    0.136696E-19    0.352530E-18    0.256046E-19    0.306258E-18    0.283200E-19    0.723519E-17    0.121464E-20    0.256046E-19    0.311612E-18    0.197956E-19    0.314218E-18    0.154319E-18    0.361561E-18    0.306258E-18    0.197956E-19    0.153322E-17    0.685335E-19    0.234046E-17    0.585200E-20    0.283200E-19    0.314218E-18    0.685335E-19    0.347259E-18    0.161926E-18    0.642939E-19    0.723519E-17    0.154319E-18    0.234046E-17    0.161926E-18    0.634446E-18
  500    0.417447E-18    0.906387E-20    0.101901E-20    0.304232E-18    0.532792E-20    0.591383E-19    0.906387E-20    0.288272E-18    0.230360E-19    0.248249E-18    0.281662E-19    0.613319E-17    0.101901E-20    0.230360E-19    0.264014E-18    0.170319E-19    0.266013E-18    0.139027E-18    0.304232E-18    0.248249E-18    0.170319E-19    0.134581E-17    0.679400E-19    0.206373E-17    0.532792E-20    0.281662E-19    0.266013E-18    0.679400E-19    0.295103E-18    0.146712E-18    0.591383E-19    0.613319E-17    0.139027E-18    0.206373E-17    0.146712E-18    0.543123E-18
  520    0.354548E-18    0.783653E-20    0.811511E-21    0.262087E-18    0.489755E-20    0.602833E-19    0.783653E-20    0.248628E-18    0.206188E-19    0.206373E-18    0.273113E-19    0.526029E-17    0.811511E-21    0.206188E-19    0.225221E-18    0.142911E-19    0.226675E-18    0.125378E-18    0.262087E-18    0.206373E-18    0.142911E-19    0.121181E-17    0.670293E-19    0.191011E-17    0.489755E-20    0.273113E-19    0.226675E-18    0.670293E-19    0.252504E-18    0.133328E-18    0.602833E-19    0.526029E-17    0.125378E-18    0.191011E-17    0.133328E-18    0.467765E-18
  540    0.303185E-18    0.871353E-20    0.614476E-21    0.230739E-18    0.452155E-20    0.637912E-19    0.871353E-20    0.225691E-18    0.183681E-19    0.177039E-18    0.257514E-19    0.455521E-17    0.614476E-21    0.183681E-19    0.193394E-18    0.116740E-19    0.194392E-18    0.112885E-18    0.230739E-18    0.177039E-18    0.116740E-19    0.111162E-17    0.654508E-19    0.182456E-17    0.452155E-20    0.257514E-19    0.194392E-18    0.654508E-19    0.217316E-18    0.121602E-18    0.637912E-19    0.455521E-17    0.112885E-18    0.182456E-17    0.121602E-18    0.404736E-18
  560    0.260813E-18    0.106266E-19    0.443663E-21    0.206754E-18    0.417291E-20    0.670433E-19    0.106266E-19    0.213017E-18    0.163152E-19    0.157363E-18    0.236416E-19    0.397318E-17    0.443663E-21    0.163152E-19    0.167110E-18    0.929876E-20    0.167766E-18    0.101452E-18    0.206754E-18    0.157363E-18    0.929876E-20    0.103079E-17    0.629156E-19    0.176317E-17    0.417291E-20    0.236416E-19    0.167766E-18    0.629156E-19    0.187922E-18    0.110890E-18    0.670433E-19    0.397318E-17    0.101452E-18    0.176317E-17    0.110890E-18    0.351527E-18
  580    0.225512E-18    0.127198E-19    0.308564E-21    0.187419E-18    0.383573E-20    0.682863E-19    0.127198E-19    0.205483E-18    0.144951E-19    0.144794E-18    0.211656E-19    0.348254E-17    0.308564E-21    0.144951E-19    0.145255E-18    0.727794E-20    0.145644E-18    0.909582E-19    0.187419E-18    0.144794E-18    0.727794E-20    0.959219E-18    0.593400E-19    0.169685E-17    0.383573E-20    0.211656E-19    0.145644E-18    0.593400E-19    0.163089E-18    0.101122E-18    0.682863E-19    0.348254E-17    0.909582E-19    0.169685E-17    0.101122E-18    0.306139E-18
  600    0.195805E-18    0.143656E-19    0.213464E-21    0.170659E-18    0.350517E-20    0.667261E-19    0.143656E-19    0.198877E-18    0.129253E-19    0.136576E-18    0.185368E-19    0.305951E-17    0.213464E-21    0.129253E-19    0.126955E-18    0.571238E-20    0.127132E-18    0.814704E-19    0.170659E-18    0.136576E-18    0.571238E-20    0.889089E-18    0.548481E-19    0.160304E-17    0.350517E-20    0.185368E-19    0.127132E-18    0.548481E-19    0.142010E-18    0.918693E-19    0.667261E-19    0.305951E-17    0.814704E-19    0.160304E-17    0.918693E-19    0.267132E-18
  620    0.170604E-18    0.151798E-19    0.156996E-21    0.155090E-18    0.318664E-20    0.624215E-19    0.151798E-19    0.190186E-18    0.116254E-19    0.130060E-18    0.159684E-19    0.268873E-17    0.156996E-21    0.116254E-19    0.111523E-18    0.466262E-20    0.111551E-18    0.729286E-19    0.155090E-18    0.130060E-18    0.466262E-20    0.816289E-18    0.497761E-19    0.147350E-17    0.318664E-20    0.159684E-19    0.111551E-18    0.497761E-19    0.124152E-18    0.830350E-19    0.624215E-19    0.268873E-17    0.729286E-19    0.147350E-17    0.830350E-19    0.233425E-18
  640    0.149068E-18    0.150111E-19    0.134248E-21    0.139952E-18    0.289286E-20    0.558311E-19    0.150111E-19    0.177754E-18    0.105828E-19    0.123038E-18    0.136356E-19    0.235903E-17    0.134248E-21    0.105828E-19    0.984154E-19    0.410996E-20    0.983889E-19    0.653363E-19    0.139952E-18    0.123038E-18    0.410996E-20    0.739235E-18    0.445971E-19    0.131138E-17    0.289286E-20    0.136356E-19    0.983889E-19    0.445971E-19    0.109146E-18    0.745644E-19    0.558311E-19    0.235903E-17    0.653363E-19    0.131138E-17    0.745644E-19    0.204152E-18
